,8_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006881477684913984
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.491465759394916
NDCGk,0.20831327817420728
global AUC,0.9050825174590151
global NDCG,0.489670161426093
prediction time (sec),31.298641681671143
training time (sec),343.3664207458496
