,91_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0006369157322854013
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4834058189221231
NDCGk,0.20787058493041938
global AUC,0.897932120945565
global NDCG,0.4807006507005357
prediction time (sec),31.251031160354614
training time (sec),343.03951025009155
