,2_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.0017191820033748936
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4461590841686677
NDCGk,0.22329439422180972
global AUC,0.8955599743050151
global NDCG,0.4820694520274584
prediction time (sec),26.79724383354187
training time (sec),407.9448547363281
