,63_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.00024342051892371294
HR@10,0.02717391304347826
HR@2,0.005434782608695652
HR@5,0.010869565217391304
Lin's AUC,0.51217164624163
NDCGk,0.1773132460734375
global AUC,0.9083525162670898
global NDCG,0.4028966823784245
prediction time (sec),0.5749883651733398
training time (sec),65481.70693063736
