,21_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.00024342051892371294
HR@10,0.016304347826086956
HR@2,0.005434782608695652
HR@5,0.010869565217391304
Lin's AUC,0.5843522507861247
NDCGk,0.1773132460734375
global AUC,0.9165173849111854
global NDCG,0.4043867969800166
prediction time (sec),0.5858001708984375
training time (sec),65520.59355139732
