,21_PMF
ACC,0.5211267605633803
AUC,0.5209770563273496
Fscore,0.00043666770256938934
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.529323813722216
NDCGk,0.19404831484905427
global AUC,0.525010568871806
global NDCG,0.4693222709585351
prediction time (sec),0.09026885032653809
training time (sec),51.879878520965576
