,86_PMF
ACC,0.5464788732394367
AUC,0.5318191854374626
Fscore,0.00045073575232101735
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5336151629174585
NDCGk,0.187290038696034
global AUC,0.5415630482902755
global NDCG,0.4704953383434949
prediction time (sec),0.08888459205627441
training time (sec),50.730265855789185
