,32_PMF
ACC,0.5023474178403756
AUC,0.5183968443633162
Fscore,0.0003981023423185832
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5063944644591453
NDCGk,0.18957606221250917
global AUC,0.5019485766558938
global NDCG,0.464682947645058
prediction time (sec),0.08974552154541016
training time (sec),51.90721011161804
