,38_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.001114626744013598
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4622001808055936
NDCGk,0.22536030119263578
global AUC,0.8916649713343412
global NDCG,0.4824730760743929
prediction time (sec),2.9055702686309814
training time (sec),771.4138798713684
