,40_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0011308287043306842
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4915312702342184
NDCGk,0.23890848574236642
global AUC,0.8978236934602777
global NDCG,0.48899931292683574
prediction time (sec),2.7513365745544434
training time (sec),777.8274898529053
