,81_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0013864420630490212
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.46706184638252873
NDCGk,0.21650558955707983
global AUC,0.8937830986833244
global NDCG,0.4869372589816484
prediction time (sec),2.9033119678497314
training time (sec),796.0136682987213
