,83_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0013596684154247225
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.483064494644921
NDCGk,0.2307805499237788
global AUC,0.8990381408956756
global NDCG,0.490035268095379
prediction time (sec),2.6652088165283203
training time (sec),806.3743088245392
