,10_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0011099213981987774
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4628255617102921
NDCGk,0.2177145469810565
global AUC,0.8928489852970548
global NDCG,0.48406660300023074
prediction time (sec),2.4191887378692627
training time (sec),715.3361258506775
