,63_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.001205682278311383
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4782655380578163
NDCGk,0.2188839954574831
global AUC,0.8952868685567362
global NDCG,0.4864683397711728
prediction time (sec),2.751964807510376
training time (sec),802.2022335529327
