,43_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0011087624897178345
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4838968077880306
NDCGk,0.21360229301150688
global AUC,0.8987185967341874
global NDCG,0.48919013745502055
prediction time (sec),2.7239725589752197
training time (sec),779.6160199642181
