,70_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0013212104791838796
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5376212527468659
NDCGk,0.22969128242516906
global AUC,0.9072765980482885
global NDCG,0.498139160501293
prediction time (sec),45.725194454193115
training time (sec),497.2004029750824
