,24_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0011514886424390362
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.44155281549384506
NDCGk,0.22239956934297514
global AUC,0.8878588961093098
global NDCG,0.4856005867092813
prediction time (sec),30.82331943511963
training time (sec),483.9568121433258
