,80_DDA_SKF
ACC,0.5167958656330749
AUC,0.5243274655508429
Fscore,0.0012618532581110977
HR@10,0.0103359173126615
HR@2,0.002583979328165375
HR@5,0.00516795865633075
Lin's AUC,0.4628214039548383
NDCGk,0.24216077831699567
global AUC,0.5243944573586212
global NDCG,0.5185167213474255
prediction time (sec),0.02699899673461914
training time (sec),306.98205184936523
