,90_DDA_SKF
ACC,0.5271317829457365
AUC,0.549249996452848
Fscore,0.0013930586358856722
HR@10,0.002583979328165375
HR@2,0.002583979328165375
HR@5,0.002583979328165375
Lin's AUC,0.5090671935949523
NDCGk,0.22503438911195128
global AUC,0.5372686444818492
global NDCG,0.527100986256588
prediction time (sec),0.030017852783203125
training time (sec),304.61661767959595
