,68_DDA_SKF
ACC,0.5788113695090439
AUC,0.5621599504444652
Fscore,0.0017482258445451317
HR@10,0.012919896640826873
HR@2,0.00516795865633075
HR@5,0.0103359173126615
Lin's AUC,0.5210057581371813
NDCGk,0.27032069120512014
global AUC,0.5798514511129141
global NDCG,0.5567102819803003
prediction time (sec),0.037317752838134766
training time (sec),296.3282878398895
