,27_DDA_SKF
ACC,0.6201550387596899
AUC,0.5415327752630262
Fscore,0.0013431089367906227
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5519972081991438
NDCGk,0.24983949978424752
global AUC,0.6179976234678035
global NDCG,0.5128305797946326
prediction time (sec),0.028177976608276367
training time (sec),294.73567509651184
