,36_DDA_SKF
ACC,0.5142118863049095
AUC,0.5201310136593154
Fscore,0.0013869552379257826
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5009620101472476
NDCGk,0.2479304522905077
global AUC,0.5274271195816503
global NDCG,0.5042499514816844
prediction time (sec),0.02740025520324707
training time (sec),306.0696897506714
