,10_DDA_SKF
ACC,0.5891472868217055
AUC,0.5175650300396827
Fscore,0.0014348511878192831
HR@10,0.007751937984496124
HR@2,0.002583979328165375
HR@5,0.00516795865633075
Lin's AUC,0.5340187670932138
NDCGk,0.2380831406441669
global AUC,0.5879551284739478
global NDCG,0.5410182773713972
prediction time (sec),0.02571272850036621
training time (sec),297.44470858573914
