,31_HAN
ACC,1.0
AUC,0.5
Fscore,0.0007933325727759776
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.715750103746109
NDCGk,0.2040989803189235
global AUC,0.9478191436487046
global NDCG,0.5439018817112627
prediction time (sec),0.19445228576660156
training time (sec),560.1047325134277
