,78_HAN
ACC,1.0
AUC,0.5
Fscore,0.0006157726087732402
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6993387309254949
NDCGk,0.2016714303287183
global AUC,0.9435717175249816
global NDCG,0.5322328364954992
prediction time (sec),0.19711089134216309
training time (sec),562.5957489013672
