,54_HAN
ACC,1.0
AUC,0.5
Fscore,0.0006516342751622324
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7101224176917299
NDCGk,0.20228503021444452
global AUC,0.9475209258484266
global NDCG,0.5432149294020249
prediction time (sec),0.2395951747894287
training time (sec),566.9923255443573
