,29_HAN
ACC,1.0
AUC,0.5
Fscore,0.0007280359253977951
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7147910506574656
NDCGk,0.2001555055773041
global AUC,0.9475861830537973
global NDCG,0.5542250080461802
prediction time (sec),0.19425177574157715
training time (sec),556.0628960132599
