,26_HAN
ACC,1.0
AUC,0.5
Fscore,0.0006781756454963292
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7203817663910094
NDCGk,0.1971608283446518
global AUC,0.9482458985122291
global NDCG,0.5603558676487578
prediction time (sec),0.19031691551208496
training time (sec),557.5254099369049
