,55_MBiRW
ACC,0.975609756097561
AUC,0.4995368054930322
Fscore,0.0004329282876820479
HR@10,0.0125
HR@2,0.0
HR@5,0.0125
Lin's AUC,0.7142264738300126
NDCGk,0.20096554225904886
global AUC,0.9489883275845291
global NDCG,0.42567959836493596
prediction time (sec),0.5245652198791504
training time (sec),2308.101175546646
