,80_MBiRW
ACC,0.975609756097561
AUC,0.4922807283353765
Fscore,0.0005482883855707866
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7026844856694943
NDCGk,0.18646739802343665
global AUC,0.9452710227825655
global NDCG,0.39955808858444763
prediction time (sec),0.4938046932220459
training time (sec),2365.774540901184
