,85_MBiRW
ACC,0.9878048780487805
AUC,0.5022108544528839
Fscore,0.0005022422513267025
HR@10,0.0125
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6837575731200812
NDCGk,0.2054515358902467
global AUC,0.9395755165814258
global NDCG,0.4183757609191054
prediction time (sec),0.5419375896453857
training time (sec),2358.993622779846
