,16_MBiRW
ACC,0.9878048780487805
AUC,0.5028090091409092
Fscore,0.0005874775646208934
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7366254589139657
NDCGk,0.20283208041898806
global AUC,0.9644071072521436
global NDCG,0.4232074007310142
prediction time (sec),0.5344882011413574
training time (sec),2395.7436718940735
