,44_BNNR
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5088793109947427
NDCGk,0.22372748513658097
global AUC,0.9096672862747998
global NDCG,0.5160994864650461
prediction time (sec),0.022507190704345703
training time (sec),785.194983959198
