,52_BNNR
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5184995329696352
NDCGk,0.22372748513658097
global AUC,0.9124402086952849
global NDCG,0.5167065859703288
prediction time (sec),0.016300439834594727
training time (sec),556.4247930049896
