,42_BNNR
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5038695318255406
NDCGk,0.22372748513658097
global AUC,0.9087047241599646
global NDCG,0.5104730939917009
prediction time (sec),0.014024734497070312
training time (sec),586.092303276062
