,64_HAN
ACC,1.0
AUC,0.5
Fscore,0.0011861547482427514
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6879619680671868
NDCGk,0.24292405238427478
global AUC,0.930226536022564
global NDCG,0.5228782048397671
prediction time (sec),0.1767425537109375
training time (sec),877.6665556430817
