,31_HAN
ACC,1.0
AUC,0.5
Fscore,0.001184859167061863
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7061540903357878
NDCGk,0.23719760324154004
global AUC,0.9333512680046521
global NDCG,0.5256484718369829
prediction time (sec),0.13000226020812988
training time (sec),660.9124186038971
