,42_HAN
ACC,1.0
AUC,0.5
Fscore,0.0011565790992575152
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6764281033646024
NDCGk,0.2221309615023175
global AUC,0.9297831696850252
global NDCG,0.5191719761008046
prediction time (sec),0.1742556095123291
training time (sec),964.0968525409698
