,7_HAN
ACC,1.0
AUC,0.5
Fscore,0.0011481996961044273
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6590273673766952
NDCGk,0.2302311733507895
global AUC,0.929861531496169
global NDCG,0.5201366196463614
prediction time (sec),0.17933225631713867
training time (sec),1156.5535800457
