,73_DRRS
ACC,0.8604651162790697
AUC,0.6593140165752582
Fscore,0.0018202801064953976
HR@10,0.015503875968992248
HR@2,0.002583979328165375
HR@5,0.0103359173126615
Lin's AUC,0.8305216018044979
NDCGk,0.27000074731794615
global AUC,0.8535908735761936
global NDCG,0.7236744503525109
prediction time (sec),0.01267862319946289
training time (sec),665.9168882369995
