,34_DRRS
ACC,0.8578811369509044
AUC,0.6751689456864354
Fscore,0.002086782424740519
HR@10,0.012919896640826873
HR@2,0.0
HR@5,0.002583979328165375
Lin's AUC,0.8079548801493573
NDCGk,0.29248609870256803
global AUC,0.8506239819988903
global NDCG,0.7018291768463387
prediction time (sec),0.012320995330810547
training time (sec),847.3718509674072
