,43_DRRS
ACC,0.8682170542635659
AUC,0.6682328298458792
Fscore,0.0017570822283878883
HR@10,0.0103359173126615
HR@2,0.002583979328165375
HR@5,0.00516795865633075
Lin's AUC,0.8280749403184913
NDCGk,0.25702425681468366
global AUC,0.8619638206622198
global NDCG,0.7201542399724373
prediction time (sec),0.012352466583251953
training time (sec),713.4517872333527
