,75_DRRS
ACC,0.8863049095607235
AUC,0.6550022561416647
Fscore,0.0018113878622665093
HR@10,0.023255813953488372
HR@2,0.00516795865633075
HR@5,0.0103359173126615
Lin's AUC,0.8387934709030355
NDCGk,0.2536481246382588
global AUC,0.8774426690485558
global NDCG,0.7300366781067943
prediction time (sec),0.01287841796875
training time (sec),694.5796117782593
