,88_DRRS
ACC,0.8863049095607235
AUC,0.6718128458792335
Fscore,0.001992285339640293
HR@10,0.01808785529715762
HR@2,0.00516795865633075
HR@5,0.0103359173126615
Lin's AUC,0.8501995485498383
NDCGk,0.25507840619217453
global AUC,0.8788030381420638
global NDCG,0.7331589757476455
prediction time (sec),0.013904333114624023
training time (sec),751.2142837047577
