,81_DRRS
ACC,0.8372093023255814
AUC,0.6329956347926651
Fscore,0.0016404447586874143
HR@10,0.012919896640826873
HR@2,0.002583979328165375
HR@5,0.007751937984496124
Lin's AUC,0.8111201366862115
NDCGk,0.2753433837127877
global AUC,0.831334307483858
global NDCG,0.7112304109270503
prediction time (sec),0.014724254608154297
training time (sec),751.593180179596
