,63_DRRS
ACC,0.8708010335917312
AUC,0.6534959360017677
Fscore,0.0016279636920234638
HR@10,0.015503875968992248
HR@2,0.00516795865633075
HR@5,0.012919896640826873
Lin's AUC,0.8268274703624322
NDCGk,0.25193637881420644
global AUC,0.8611502986694618
global NDCG,0.7283456688921863
prediction time (sec),0.013418436050415039
training time (sec),682.9341359138489
