,71_DRRS
ACC,0.8578811369509044
AUC,0.6572902021746951
Fscore,0.001794469865537525
HR@10,0.0103359173126615
HR@2,0.002583979328165375
HR@5,0.007751937984496124
Lin's AUC,0.8278183259095877
NDCGk,0.2670278090972311
global AUC,0.8506890690595825
global NDCG,0.7074055713219396
prediction time (sec),0.012285947799682617
training time (sec),662.7045829296112
