,31_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.018575851393188854
HR@2,0.0030959752321981426
HR@5,0.006191950464396285
Lin's AUC,0.8532708872900678
NDCGk,0.24538664018780795
global AUC,0.9612046830188616
global NDCG,0.6524854627438992
prediction time (sec),0.20504236221313477
training time (sec),3479.1249589920044
