,77_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.009287925696594427
HR@2,0.0030959752321981426
HR@5,0.0030959752321981426
Lin's AUC,0.8560584874005324
NDCGk,0.24538664018780795
global AUC,0.9631237478774759
global NDCG,0.6302340750686642
prediction time (sec),0.18164396286010742
training time (sec),3832.5138523578644
