,24_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.009287925696594427
HR@2,0.0030959752321981426
HR@5,0.0030959752321981426
Lin's AUC,0.8331702226227944
NDCGk,0.24538664018780795
global AUC,0.954961368566556
global NDCG,0.6253441113322744
prediction time (sec),0.045143842697143555
training time (sec),7392.46785736084
