,62_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.009287925696594427
HR@2,0.0030959752321981426
HR@5,0.0030959752321981426
Lin's AUC,0.849432228447962
NDCGk,0.24538664018780795
global AUC,0.9606581260752978
global NDCG,0.6280238096098486
prediction time (sec),0.026088953018188477
training time (sec),1085.7714641094208
