,15_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.009287925696594427
HR@2,0.0030959752321981426
HR@5,0.0030959752321981426
Lin's AUC,0.852590935156537
NDCGk,0.24538664018780795
global AUC,0.96223497042761
global NDCG,0.6301550818997103
prediction time (sec),0.028296232223510742
training time (sec),782.0427618026733
