,81_PMF
ACC,0.6072351421188631
AUC,0.5516404587959408
Fscore,0.0014904731387438551
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5773444118106985
NDCGk,0.25600383572903695
global AUC,0.6018659862512357
global NDCG,0.4721885426086816
prediction time (sec),0.01268458366394043
training time (sec),17.09870171546936
