,31_PMF
ACC,0.6046511627906976
AUC,0.5523898707257273
Fscore,0.001712959955227903
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5424884588736114
NDCGk,0.24774164016313763
global AUC,0.5946206963823033
global NDCG,0.46663542254664203
prediction time (sec),0.01272439956665039
training time (sec),16.98396134376526
