,70_PMF
ACC,0.5839793281653747
AUC,0.5246121384297405
Fscore,0.001504306999085629
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5695930487262114
NDCGk,0.23790153736717617
global AUC,0.5798231590629552
global NDCG,0.4635575097060615
prediction time (sec),0.01305246353149414
training time (sec),17.234944343566895
