,72_LRSSL
ACC,1.0
AUC,0.5
Fscore,0.0013413372659146566
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5275060099833211
NDCGk,0.23559395514115572
global AUC,0.9040328573377288
global NDCG,0.4911314165942187
prediction time (sec),1.4721243381500244
training time (sec),162.82846784591675
