,37_LRSSL
ACC,0.9702572347266881
AUC,0.5
Fscore,0.0002351410919360084
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5065237988701764
NDCGk,0.16572411557719868
global AUC,0.8956946683914566
global NDCG,0.5108923263073218
prediction time (sec),42.234445571899414
training time (sec),17050.69000172615
