,18_LRSSL
ACC,0.9702572347266881
AUC,0.5
Fscore,0.0002351410919360084
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4920063037376168
NDCGk,0.16572411557719868
global AUC,0.8934978004013506
global NDCG,0.5034675194816628
prediction time (sec),34.45590043067932
training time (sec),17235.689028263092
