,17_LRSSL
ACC,0.9702572347266881
AUC,0.5
Fscore,0.0002351410919360084
HR@10,0.0008285004142502071
HR@2,0.0
HR@5,0.0008285004142502071
Lin's AUC,0.49815255603842734
NDCGk,0.16572411557719868
global AUC,0.8933724558986027
global NDCG,0.508505703779706
prediction time (sec),38.19265961647034
training time (sec),17334.56037092209
