,93_LRSSL
ACC,0.7885852090032154
AUC,0.5
Fscore,0.0001642951941638161
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.47748989094237776
NDCGk,0.16572411557719868
global AUC,0.7392420206384266
global NDCG,0.49492501246195686
prediction time (sec),77.06015229225159
training time (sec),30706.054542779922
