,100_LibMF
ACC,1.0
AUC,0.5
Fscore,7.413553734148447e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.1883614168984758
NDCGk,0.15829885178941114
global AUC,0.8972286445600504
global NDCG,0.296611049757185
prediction time (sec),0.06764435768127441
training time (sec),187.00189805030823
