,34_LibMF
ACC,1.0
AUC,0.5
Fscore,0.00011410788259916358
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.2152341607397469
NDCGk,0.16184520899161348
global AUC,0.9016438739419876
global NDCG,0.30102431928974266
prediction time (sec),0.15189099311828613
training time (sec),252.84529328346252
