,85_LibMF
ACC,1.0
AUC,0.5
Fscore,0.00010618008971096434
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.23571587552930526
NDCGk,0.15927041161887376
global AUC,0.9065922883326727
global NDCG,0.3011860422117707
prediction time (sec),0.0707082748413086
training time (sec),257.26736783981323
