,43_LibMF
ACC,1.0
AUC,0.5
Fscore,7.845732282068518e-05
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.19662859688798387
NDCGk,0.16832468603152984
global AUC,0.8966936761294569
global NDCG,0.2966136748768332
prediction time (sec),0.1584622859954834
training time (sec),243.3971071243286
